Tempo;Distanza;Missile_X;Missile_Y;Missile_Z;Vel_Totale;Target_X;Target_Y;Target_Z;guide_force m/s^2;Densità_Aria_kg_m3;Temperatura_Kelvin;Temp_Ristagno_K;Temp_Skin_K;Mach;Pressione_Dinamica_Pa;Pressione_Locale_Pa;Spinta_Motore_N;Spinta_Base_N;Cd_Totale;Cl_Attuale;Fuel_kg;stato sicurezza
7,770;580,83;2877,07;618,92;4099,11;1030,73;3386,61;809,92;4295,68;138,29;0,810901;261,53;790,26;548,30;3,179;430753;60876;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,780;578,58;2885,99;622,69;4102,61;1029,93;3393,16;813,82;4298,58;138,02;0,810601;261,51;789,42;548,45;3,177;429925;60848;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,790;576,34;2894,89;626,47;4106,11;1029,13;3399,72;817,72;4301,48;137,76;0,810300;261,48;788,57;548,60;3,175;429099;60820;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,800;574,11;2903,78;630,25;4109,61;1028,33;3406,27;821,62;4304,38;137,49;0,810000;261,46;787,73;548,76;3,172;428275;60792;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,810;571,89;2912,66;634,05;4113,11;1027,54;3412,83;825,52;4307,28;137,23;0,809700;261,44;786,90;548,91;3,170;427453;60764;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,820;569,68;2921,53;637,85;4116,61;1026,74;3419,38;829,42;4310,18;136,96;0,809401;261,41;786,06;549,05;3,168;426632;60737;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,830;567,47;2930,39;641,67;4120,10;1025,94;3425,94;833,32;4313,08;136,70;0,809101;261,39;785,22;549,20;3,165;425814;60709;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,840;565,28;2939,23;645,49;4123,60;1025,15;3432,49;837,22;4315,98;136,44;0,808802;261,37;784,39;549,35;3,163;424997;60681;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,850;563,10;2948,06;649,32;4127,09;1024,36;3439,04;841,12;4318,88;136,18;0,808503;261,35;783,56;549,50;3,161;424183;60654;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,860;560,92;2956,88;653,16;4130,58;1023,56;3445,59;845,02;4321,78;135,92;0,808204;261,32;782,73;549,64;3,159;423370;60626;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,870;558,76;2965,68;657,01;4134,07;1022,77;3452,15;848,92;4324,68;135,66;0,807905;261,30;781,90;549,79;3,156;422560;60598;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,880;556,61;2974,47;660,87;4137,56;1021,98;3458,70;852,82;4327,58;135,40;0,807607;261,28;781,07;549,93;3,154;421751;60571;0;0;0,8312;1,4000;0,00;DANGER_OVERCLOCK_AERO
7,890;554,46;2983,25;664,74;4141,05;1021,19;3465,25;856,72;4330,48;134,40;0,807309;261,26;780,25;550,08;3,152;420944;60543;0;0;0,8265;1,3923;0,00;OK
7,900;552,33;2992,02;668,62;4144,53;1020,41;3471,80;860,62;4333,38;132,87;0,807011;261,23;779,43;550,22;3,149;420143;60515;0;0;0,8184;1,3791;0,00;OK
7,910;550,20;3000,77;672,51;4148,01;1019,63;3478,35;864,52;4336,28;131,36;0,806713;261,21;778,62;550,36;3,147;419350;60488;0;0;0,8105;1,3660;0,00;OK
7,920;548,08;3009,52;676,40;4151,50;1018,87;3484,90;868,42;4339,18;129,87;0,806415;261,19;777,82;550,50;3,145;418565;60460;0;0;0,8028;1,3531;0,00;OK
7,930;545,97;3018,25;680,30;4154,98;1018,11;3491,45;872,32;4342,08;128,41;0,806118;261,17;777,02;550,64;3,143;417787;60433;0;0;0,7953;1,3404;0,00;OK
7,940;543,88;3026,96;684,22;4158,46;1017,36;3498,00;876,22;4344,98;126,97;0,805821;261,14;776,24;550,78;3,140;417017;60405;0;0;0,7879;1,3278;0,00;OK
7,950;541,78;3035,67;688,14;4161,94;1016,61;3504,55;880,12;4347,88;125,55;0,805524;261,12;775,46;550,92;3,138;416254;60378;0;0;0,7806;1,3153;0,00;OK
7,960;539,70;3044,37;692,07;4165,41;1015,87;3511,10;884,02;4350,78;124,15;0,805227;261,10;774,70;551,05;3,136;415498;60350;0;0;0,7735;1,3030;0,00;OK
7,970;537,63;3053,05;696,00;4168,89;1015,15;3517,64;887,92;4353,68;122,77;0,804930;261,07;773,94;551,19;3,134;414749;60323;0;0;0,7666;1,2909;0,00;OK
7,980;535,56;3061,72;699,95;4172,36;1014,42;3524,19;891,82;4356,58;121,41;0,804634;261,05;773,19;551,33;3,132;414006;60295;0;0;0,7598;1,2789;0,00;OK
7,990;533,51;3070,38;703,90;4175,84;1013,71;3530,74;895,72;4359,48;120,07;0,804338;261,03;772,44;551,46;3,130;413270;60268;0;0;0,7532;1,2670;0,00;OK
8,000;531,46;3079,03;707,86;4179,31;1013,00;3537,29;899,62;4362,38;118,75;0,804042;261,01;771,70;551,60;3,128;412541;60240;0;0;0,7467;1,2553;0,00;OK
8,010;529,42;3087,67;711,83;4182,78;1012,30;3543,83;903,52;4365,28;117,45;0,803746;260,98;770,97;551,73;3,126;411818;60213;0;0;0,7403;1,2437;0,00;OK
8,020;527,39;3096,30;715,80;4186,25;1011,60;3550,38;907,42;4368,18;116,16;0,803450;260,96;770,25;551,86;3,124;411100;60186;0;0;0,7341;1,2322;0,00;OK
8,030;525,36;3104,91;719,79;4189,71;1010,91;3556,92;911,32;4371,08;114,90;0,803155;260,94;769,53;551,99;3,122;410389;60158;0;0;0,7279;1,2209;0,00;OK
8,040;523,35;3113,52;723,78;4193,18;1010,23;3563,47;915,22;4373,98;113,65;0,802860;260,92;768,82;552,12;3,120;409684;60131;0;0;0,7220;1,2097;0,00;OK
8,050;521,34;3122,11;727,77;4196,65;1009,55;3570,01;919,12;4376,88;112,41;0,802565;260,89;768,12;552,26;3,118;408985;60104;0;0;0,7161;1,1986;0,00;OK
8,060;519,34;3130,70;731,78;4200,11;1008,88;3576,56;923,02;4379,78;111,20;0,802270;260,87;767,42;552,38;3,116;408291;60077;0;0;0,7103;1,1877;0,00;OK
8,070;517,35;3139,27;735,79;4203,57;1008,22;3583,10;926,92;4382,68;110,00;0,801975;260,85;766,73;552,51;3,114;407603;60049;0;0;0,7047;1,1769;0,00;OK
8,080;515,36;3147,83;739,81;4207,03;1007,56;3589,65;930,82;4385,58;108,82;0,801681;260,83;766,05;552,64;3,112;406920;60022;0;0;0,6992;1,1662;0,00;OK
8,090;513,39;3156,39;743,83;4210,49;1006,90;3596,19;934,72;4388,48;107,65;0,801386;260,80;765,37;552,77;3,110;406243;59995;0;0;0,6938;1,1556;0,00;OK
8,100;511,42;3164,93;747,87;4213,95;1006,25;3602,73;938,62;4391,38;106,50;0,801092;260,78;764,70;552,90;3,108;405570;59968;0;0;0,6885;1,1451;0,00;OK
8,110;509,45;3173,46;751,91;4217,41;1005,61;3609,27;942,52;4394,28;105,36;0,800798;260,76;764,03;553,02;3,106;404903;59941;0;0;0,6833;1,1348;0,00;OK
8,120;507,50;3181,98;755,95;4220,87;1004,97;3615,82;946,42;4397,18;104,24;0,800505;260,74;763,37;553,15;3,105;404241;59913;0;0;0,6782;1,1246;0,00;OK
8,130;505,55;3190,49;760,00;4224,32;1004,34;3622,36;950,32;4400,08;103,14;0,800211;260,71;762,71;553,27;3,103;403583;59886;0;0;0,6732;1,1144;0,00;OK
8,140;503,61;3198,99;764,06;4227,77;1003,71;3628,90;954,22;4402,98;102,04;0,799918;260,69;762,06;553,40;3,101;402931;59859;0;0;0,6683;1,1044;0,00;OK
8,150;501,67;3207,49;768,13;4231,23;1003,08;3635,44;958,12;4405,88;100,97;0,799625;260,67;761,42;553,52;3,099;402283;59832;0;0;0,6636;1,0945;0,00;OK
8,160;499,75;3215,97;772,20;4234,68;1002,47;3641,98;962,02;4408,78;99,90;0,799332;260,65;760,78;553,64;3,097;401639;59805;0;0;0,6589;1,0847;0,00;OK
8,170;497,83;3224,44;776,28;4238,13;1001,85;3648,52;965,92;4411,68;98,85;0,799039;260,62;760,14;553,77;3,096;401000;59778;0;0;0,6543;1,0750;0,00;OK
8,180;495,91;3232,90;780,36;4241,58;1001,24;3655,06;969,82;4414,58;97,82;0,798747;260,60;759,51;553,89;3,094;400366;59751;0;0;0,6497;1,0655;0,00;OK
8,190;494,01;3241,36;784,45;4245,03;1000,64;3661,60;973,72;4417,48;96,79;0,798454;260,58;758,89;554,01;3,092;399736;59724;0;0;0,6453;1,0560;0,00;OK
8,200;492,11;3249,80;788,54;4248,47;1000,04;3668,14;977,62;4420,38;95,78;0,798162;260,56;758,27;554,13;3,090;399110;59697;0;0;0,6410;1,0466;0,00;OK
8,210;490,21;3258,23;792,64;4251,92;999,44;3674,68;981,52;4423,28;94,79;0,797870;260,53;757,65;554,25;3,089;398488;59670;0;0;0,6367;1,0373;0,00;OK
8,220;488,33;3266,66;796,75;4255,36;998,85;3681,21;985,42;4426,18;93,80;0,797578;260,51;757,04;554,37;3,087;397870;59643;0;0;0,6326;1,0281;0,00;OK
8,230;486,45;3275,08;800,86;4258,80;998,26;3687,75;989,32;4429,08;92,83;0,797286;260,49;756,43;554,48;3,085;397257;59616;0;0;0,6285;1,0190;0,00;OK
8,240;484,57;3283,48;804,98;4262,25;997,68;3694,29;993,22;4431,98;91,87;0,796995;260,47;755,83;554,60;3,084;396647;59589;0;0;0,6244;1,0101;0,00;OK
8,250;482,71;3291,88;809,11;4265,69;997,10;3700,83;997,12;4434,88;90,92;0,796704;260,45;755,23;554,72;3,082;396041;59562;0;0;0,6205;1,0012;0,00;OK
8,260;480,85;3300,27;813,23;4269,13;996,52;3707,36;1001,02;4437,78;89,98;0,796412;260,42;754,64;554,84;3,080;395439;59535;0;0;0,6166;0,9924;0,00;OK
8,270;478,99;3308,65;817,37;4272,56;995,95;3713,90;1004,92;4440,68;89,06;0,796122;260,40;754,05;554,95;3,079;394840;59509;0;0;0,6129;0,9836;0,00;OK
8,280;477,14;3317,02;821,51;4276,00;995,38;3720,43;1008,82;4443,58;88,15;0,795831;260,38;753,46;555,07;3,077;394245;59482;0;0;0,6091;0,9750;0,00;OK
8,290;475,30;3325,38;825,65;4279,44;994,81;3726,97;1012,72;4446,48;87,24;0,795540;260,36;752,88;555,18;3,075;393654;59455;0;0;0,6055;0,9665;0,00;OK
8,300;473,47;3333,73;829,80;4282,87;994,25;3733,50;1016,62;4449,38;86,35;0,795250;260,33;752,30;555,29;3,074;393066;59428;0;0;0,6019;0,9580;0,00;OK
8,310;471,64;3342,08;833,96;4286,31;993,69;3740,04;1020,52;4452,28;85,47;0,794960;260,31;751,73;555,41;3,072;392482;59401;0;0;0,5984;0,9497;0,00;OK
8,320;469,81;3350,41;838,12;4289,74;993,14;3746,57;1024,42;4455,18;84,60;0,794670;260,29;751,16;555,52;3,071;391901;59374;0;0;0,5950;0,9414;0,00;OK
8,330;468,00;3358,74;842,28;4293,17;992,59;3753,11;1028,32;4458,08;83,74;0,794380;260,27;750,59;555,63;3,069;391323;59348;0;0;0,5916;0,9332;0,00;OK
8,340;466,19;3367,06;846,45;4296,60;992,04;3759,64;1032,22;4460,98;82,89;0,794090;260,24;750,03;555,74;3,068;390749;59321;0;0;0,5883;0,9251;0,00;OK
8,350;464,38;3375,37;850,63;4300,03;991,50;3766,17;1036,12;4463,88;82,05;0,793800;260,22;749,47;555,86;3,066;390178;59294;0;0;0,5850;0,9171;0,00;OK
8,360;462,58;3383,67;854,81;4303,46;990,95;3772,70;1040,02;4466,78;81,22;0,793511;260,20;748,91;555,97;3,064;389610;59268;0;0;0,5818;0,9091;0,00;OK
8,370;460,79;3391,97;858,99;4306,89;990,42;3779,24;1043,92;4469,68;80,40;0,793222;260,18;748,36;556,08;3,063;389045;59241;0;0;0,5787;0,9013;0,00;OK
8,380;459,00;3400,25;863,18;4310,31;989,88;3785,77;1047,82;4472,58;79,59;0,792933;260,16;747,81;556,19;3,061;388483;59214;0;0;0,5756;0,8935;0,00;OK
8,390;457,22;3408,53;867,38;4313,74;989,35;3792,30;1051,72;4475,48;78,79;0,792644;260,13;747,26;556,29;3,060;387924;59188;0;0;0,5726;0,8858;0,00;OK
8,400;455,44;3416,80;871,57;4317,16;988,82;3798,83;1055,62;4478,38;78,00;0,792355;260,11;746,72;556,40;3,058;387369;59161;0;0;0,5697;0,8781;0,00;OK
8,410;453,67;3425,06;875,78;4320,58;988,29;3805,36;1059,52;4481,28;77,22;0,792067;260,09;746,18;556,51;3,057;386816;59134;0;0;0,5667;0,8706;0,00;OK
8,420;451,90;3433,31;879,98;4324,01;987,77;3811,89;1063,42;4484,18;76,45;0,791779;260,07;745,64;556,62;3,055;386265;59108;0;0;0,5639;0,8631;0,00;OK
8,430;450,14;3441,56;884,19;4327,43;987,25;3818,42;1067,32;4487,08;75,69;0,791490;260,04;745,11;556,72;3,054;385718;59081;0;0;0,5611;0,8557;0,00;OK
8,440;448,39;3449,80;888,41;4330,85;986,73;3824,95;1071,22;4489,98;74,93;0,791202;260,02;744,58;556,83;3,052;385173;59055;0;0;0,5583;0,8484;0,00;OK
8,450;446,64;3458,02;892,63;4334,27;986,22;3831,48;1075,12;4492,88;74,19;0,790915;260,00;744,05;556,93;3,051;384632;59028;0;0;0,5556;0,8411;0,00;OK
8,460;444,89;3466,25;896,85;4337,68;985,71;3838,01;1079,02;4495,78;73,45;0,790627;259,98;743,52;557,04;3,050;384092;59002;0;0;0,5530;0,8339;0,00;OK
8,470;443,16;3474,46;901,08;4341,10;985,20;3844,53;1082,92;4498,68;72,72;0,790339;259,96;743,00;557,14;3,048;383556;58975;0;0;0,5504;0,8268;0,00;OK
8,480;441,42;3482,67;905,31;4344,52;984,69;3851,06;1086,82;4501,58;72,00;0,790052;259,93;742,48;557,25;3,047;383022;58949;0;0;0,5478;0,8198;0,00;OK
8,490;439,70;3490,86;909,54;4347,93;984,18;3857,59;1090,72;4504,48;71,29;0,789765;259,91;741,97;557,35;3,045;382490;58922;0;0;0,5453;0,8128;0,00;OK
8,500;437,97;3499,06;913,78;4351,34;983,68;3864,12;1094,62;4507,38;70,58;0,789478;259,89;741,45;557,45;3,044;381961;58896;0;0;0,5429;0,8059;0,00;OK
8,510;436,26;3507,24;918,03;4354,76;983,18;3870,64;1098,52;4510,28;69,89;0,789191;259,87;740,94;557,56;3,042;381435;58869;0;0;0,5405;0,7990;0,00;OK
8,520;434,54;3515,42;922,27;4358,17;982,68;3877,17;1102,42;4513,18;69,20;0,788905;259,84;740,43;557,66;3,041;380911;58843;0;0;0,5381;0,7923;0,00;OK
8,530;432,84;3523,58;926,52;4361,58;982,19;3883,69;1106,32;4516,08;68,52;0,788618;259,82;739,93;557,76;3,040;380389;58817;0;0;0,5358;0,7855;0,00;OK
8,540;431,14;3531,75;930,78;4364,99;981,70;3890,22;1110,22;4518,98;67,85;0,788332;259,80;739,42;557,86;3,038;379869;58790;0;0;0,5335;0,7789;0,00;OK
8,550;429,44;3539,90;935,04;4368,39;981,21;3896,74;1114,12;4521,88;67,18;0,788046;259,78;738,92;557,96;3,037;379352;58764;0;0;0,5312;0,7723;0,00;OK
8,560;427,75;3548,05;939,30;4371,80;980,72;3903,27;1118,02;4524,78;66,53;0,787760;259,76;738,42;558,06;3,035;378838;58738;0;0;0,5290;0,7658;0,00;OK
8,570;426,06;3556,19;943,56;4375,21;980,23;3909,79;1121,92;4527,68;65,88;0,787474;259,73;737,93;558,16;3,034;378325;58711;0;0;0,5269;0,7593;0,00;OK
8,580;424,38;3564,32;947,83;4378,61;979,75;3916,32;1125,82;4530,58;65,23;0,787188;259,71;737,43;558,26;3,033;377815;58685;0;0;0,5247;0,7529;0,00;OK
8,590;422,70;3572,44;952,10;4382,02;979,27;3922,84;1129,72;4533,48;64,60;0,786903;259,69;736,94;558,36;3,031;377307;58659;0;0;0,5226;0,7466;0,00;OK
8,600;421,03;3580,56;956,37;4385,42;978,79;3929,36;1133,62;4536,38;63,97;0,786617;259,67;736,45;558,45;3,030;376801;58632;0;0;0,5206;0,7403;0,00;OK
8,610;419,37;3588,67;960,65;4388,82;978,31;3935,88;1137,52;4539,28;63,35;0,786332;259,64;735,96;558,55;3,029;376297;58606;0;0;0,5186;0,7341;0,00;OK
8,620;417,71;3596,78;964,93;4392,22;977,84;3942,41;1141,42;4542,18;62,73;0,786047;259,62;735,48;558,65;3,027;375795;58580;0;0;0,5166;0,7280;0,00;OK
8,630;416,05;3604,87;969,22;4395,62;977,36;3948,93;1145,32;4545,08;62,13;0,785762;259,60;735,00;558,75;3,026;375295;58554;0;0;0,5146;0,7219;0,00;OK
8,640;414,40;3612,96;973,51;4399,02;976,89;3955,45;1149,22;4547,98;61,52;0,785478;259,58;734,52;558,84;3,025;374797;58528;0;0;0,5127;0,7159;0,00;OK
8,650;412,75;3621,05;977,80;4402,42;976,42;3961,97;1153,12;4550,88;60,93;0,785193;259,56;734,04;558,94;3,023;374302;58501;0;0;0,5109;0,7099;0,00;OK
8,660;411,11;3629,12;982,09;4405,82;975,95;3968,49;1157,02;4553,78;60,34;0,784909;259,53;733,56;559,03;3,022;373808;58475;0;0;0,5090;0,7040;0,00;OK
8,670;409,47;3637,19;986,39;4409,21;975,49;3975,01;1160,92;4556,68;59,76;0,784625;259,51;733,09;559,13;3,021;373316;58449;0;0;0,5072;0,6981;0,00;OK
8,680;407,84;3645,25;990,69;4412,61;975,03;3981,53;1164,82;4559,58;59,19;0,784341;259,49;732,62;559,22;3,019;372826;58423;0;0;0,5054;0,6923;0,00;OK
8,690;406,21;3653,31;994,99;4416,00;974,56;3988,05;1168,72;4562,48;58,62;0,784057;259,47;732,14;559,31;3,018;372338;58397;0;0;0,5037;0,6866;0,00;OK
8,700;404,59;3661,36;999,29;4419,40;974,10;3994,57;1172,62;4565,38;58,06;0,783773;259,45;731,68;559,41;3,017;371852;58371;0;0;0,5020;0,6809;0,00;OK
8,710;402,97;3669,40;1003,60;4422,79;973,64;4001,09;1176,52;4568,28;57,50;0,783490;259,42;731,21;559,50;3,015;371368;58345;0;0;0,5003;0,6752;0,00;OK
8,720;401,35;3677,44;1007,91;4426,18;973,19;4007,60;1180,42;4571,18;56,95;0,783206;259,40;730,75;559,59;3,014;370885;58319;0;0;0,4986;0,6696;0,00;OK
8,730;399,74;3685,47;1012,22;4429,57;972,73;4014,12;1184,32;4574,08;56,41;0,782923;259,38;730,28;559,68;3,013;370404;58293;0;0;0,4970;0,6641;0,00;OK
8,740;398,14;3693,49;1016,54;4432,96;972,28;4020,64;1188,22;4576,98;55,87;0,782640;259,36;729,82;559,77;3,012;369925;58266;0;0;0,4954;0,6586;0,00;OK
8,750;396,54;3701,51;1020,86;4436,35;971,83;4027,16;1192,12;4579,88;55,34;0,782357;259,34;729,36;559,86;3,010;369448;58240;0;0;0,4939;0,6532;0,00;OK
8,760;394,94;3709,52;1025,18;4439,74;971,38;4033,67;1196,02;4582,78;54,81;0,782074;259,31;728,91;559,95;3,009;368973;58214;0;0;0,4923;0,6478;0,00;OK
8,770;393,35;3717,52;1029,50;4443,12;970,93;4040,19;1199,92;4585,68;54,29;0,781792;259,29;728,45;560,04;3,008;368499;58189;0;0;0,4908;0,6425;0,00;OK
8,780;391,76;3725,52;1033,83;4446,51;970,48;4046,70;1203,82;4588,58;53,78;0,781509;259,27;728,00;560,13;3,007;368027;58163;0;0;0,4893;0,6372;0,00;OK
8,790;390,18;3733,51;1038,16;4449,89;970,04;4053,22;1207,72;4591,48;53,27;0,781227;259,25;727,54;560,22;3,005;367556;58137;0;0;0,4879;0,6320;0,00;OK
8,800;388,60;3741,50;1042,49;4453,28;969,59;4059,73;1211,62;4594,38;52,76;0,780945;259,23;727,09;560,31;3,004;367087;58111;0;0;0,4864;0,6268;0,00;OK
8,810;387,03;3749,48;1046,82;4456,66;969,15;4066,25;1215,52;4597,28;52,26;0,780663;259,20;726,65;560,40;3,003;366620;58085;0;0;0,4850;0,6217;0,00;OK
8,820;385,46;3757,45;1051,16;4460,04;968,71;4072,76;1219,42;4600,18;51,77;0,780381;259,18;726,20;560,49;3,002;366155;58059;0;0;0,4836;0,6166;0,00;OK
8,830;383,89;3765,42;1055,49;4463,42;968,27;4079,28;1223,32;4603,08;51,28;0,780099;259,16;725,75;560,57;3,000;365691;58033;0;0;0,4823;0,6116;0,00;OK
8,840;382,33;3773,38;1059,83;4466,80;967,83;4085,79;1227,22;4605,98;50,80;0,779818;259,14;725,31;560,66;2,999;365228;58007;0;0;0,4809;0,6066;0,00;OK
8,850;380,78;3781,33;1064,18;4470,18;967,40;4092,30;1231,12;4608,88;50,33;0,779537;259,12;724,87;560,75;2,998;364767;57981;0;0;0,4796;0,6017;0,00;OK
8,860;379,22;3789,28;1068,52;4473,56;966,96;4098,81;1235,02;4611,78;49,85;0,779255;259,09;724,43;560,83;2,997;364308;57955;0;0;0,4784;0,5968;0,00;OK
8,870;377,68;3797,22;1072,87;4476,94;966,53;4105,33;1238,92;4614,68;49,39;0,778974;259,07;723,99;560,92;2,995;363850;57930;0;0;0,4771;0,5919;0,00;OK
8,880;376,13;3805,16;1077,22;4480,32;966,10;4111,84;1242,82;4617,58;48,93;0,778693;259,05;723,55;561,00;2,994;363393;57904;0;0;0,4758;0,5871;0,00;OK
8,890;374,59;3813,09;1081,57;4483,69;965,66;4118,35;1246,72;4620,48;48,47;0,778413;259,03;723,11;561,09;2,993;362938;57878;0;0;0,4746;0,5824;0,00;OK
8,900;373,06;3821,01;1085,92;4487,07;965,23;4124,86;1250,62;4623,38;48,02;0,778132;259,01;722,68;561,17;2,992;362484;57852;0;0;0,4734;0,5777;0,00;OK
8,910;371,53;3828,93;1090,27;4490,44;964,81;4131,37;1254,52;4626,28;47,57;0,777852;258,98;722,24;561,26;2,991;362032;57827;0;0;0,4722;0,5730;0,00;OK
8,920;370,00;3836,84;1094,63;4493,81;964,38;4137,88;1258,42;4629,18;47,13;0,777571;258,96;721,81;561,34;2,989;361581;57801;0;0;0,4711;0,5684;0,00;OK
8,930;368,48;3844,75;1098,99;4497,18;963,95;4144,39;1262,32;4632,08;46,69;0,777291;258,94;721,38;561,42;2,988;361132;57775;0;0;0,4699;0,5639;0,00;OK
8,940;366,96;3852,65;1103,35;4500,56;963,53;4150,90;1266,22;4634,98;46,26;0,777011;258,92;720,95;561,50;2,987;360684;57749;0;0;0,4688;0,5593;0,00;OK
8,950;365,45;3860,55;1107,71;4503,93;963,11;4157,41;1270,12;4637,88;45,83;0,776732;258,90;720,52;561,59;2,986;360237;57724;0;0;0,4677;0,5549;0,00;OK
8,960;363,94;3868,44;1112,07;4507,29;962,68;4163,92;1274,02;4640,78;45,41;0,776452;258,87;720,10;561,67;2,985;359792;57698;0;0;0,4667;0,5504;0,00;OK
8,970;362,43;3876,32;1116,44;4510,66;962,26;4170,42;1277,92;4643,68;44,99;0,776172;258,85;719,67;561,75;2,983;359348;57672;0;0;0,4656;0,5460;0,00;OK
8,980;360,93;3884,20;1120,80;4514,03;961,84;4176,93;1281,82;4646,58;44,58;0,775893;258,83;719,25;561,83;2,982;358906;57647;0;0;0,4646;0,5417;0,00;OK
8,990;359,43;3892,07;1125,17;4517,40;961,42;4183,44;1285,72;4649,48;44,17;0,775614;258,81;718,83;561,91;2,981;358464;57621;0;0;0,4635;0,5374;0,00;OK
9,000;357,94;3899,94;1129,54;4520,76;961,01;4189,95;1289,62;4652,38;43,77;0,775335;258,79;718,41;561,99;2,980;358024;57596;0;0;0,4625;0,5331;0,00;OK
9,010;356,45;3907,80;1133,92;4524,13;960,59;4196,45;1293,52;4655,28;43,37;0,775056;258,77;717,99;562,07;2,979;357585;57570;0;0;0,4615;0,5289;0,00;OK
9,020;354,96;3915,65;1138,29;4527,49;960,18;4202,96;1297,42;4658,18;42,97;0,774777;258,74;717,57;562,15;2,978;357148;57544;0;0;0,4606;0,5247;0,00;OK
9,030;353,48;3923,50;1142,66;4530,85;959,76;4209,46;1301,32;4661,08;42,58;0,774499;258,72;717,15;562,23;2,976;356712;57519;0;0;0,4596;0,5206;0,00;OK
9,040;352,00;3931,35;1147,04;4534,22;959,35;4215,97;1305,22;4663,98;42,19;0,774220;258,70;716,73;562,31;2,975;356277;57493;0;0;0,4587;0,5165;0,00;OK
9,050;350,53;3939,19;1151,42;4537,58;958,94;4222,47;1309,12;4666,88;41,81;0,773942;258,68;716,32;562,39;2,974;355843;57468;0;0;0,4578;0,5124;0,00;OK
9,060;349,06;3947,02;1155,80;4540,94;958,53;4228,98;1313,02;4669,78;41,43;0,773664;258,66;715,90;562,46;2,973;355410;57442;0;0;0,4569;0,5084;0,00;OK
9,070;347,59;3954,85;1160,18;4544,30;958,12;4235,48;1316,92;4672,68;41,06;0,773386;258,63;715,49;562,54;2,972;354979;57417;0;0;0,4560;0,5044;0,00;OK
9,080;346,13;3962,67;1164,56;4547,65;957,71;4241,99;1320,82;4675,58;40,69;0,773108;258,61;715,08;562,62;2,971;354548;57391;0;0;0,4551;0,5005;0,00;OK
9,090;344,67;3970,49;1168,94;4551,01;957,30;4248,49;1324,72;4678,48;40,32;0,772830;258,59;714,67;562,69;2,970;354119;57366;0;0;0,4542;0,4965;0,00;OK
9,100;343,22;3978,30;1173,33;4554,37;956,89;4254,99;1328,62;4681,38;39,96;0,772552;258,57;714,26;562,77;2,968;353691;57340;0;0;0,4534;0,4927;0,00;OK
9,110;341,77;3986,11;1177,71;4557,73;956,49;4261,49;1332,52;4684,28;39,60;0,772275;258,55;713,85;562,85;2,967;353265;57315;0;0;0,4526;0,4889;0,00;OK
9,120;340,32;3993,91;1182,10;4561,08;956,08;4268,00;1336,42;4687,18;39,25;0,771998;258,52;713,44;562,92;2,966;352839;57290;0;0;0,4518;0,4851;0,00;OK
9,130;338,88;4001,71;1186,49;4564,43;955,68;4274,50;1340,32;4690,08;38,90;0,771721;258,50;713,04;563,00;2,965;352415;57264;0;0;0,4510;0,4813;0,00;OK
9,140;337,44;4009,50;1190,88;4567,79;955,28;4281,00;1344,22;4692,98;38,55;0,771444;258,48;712,63;563,07;2,964;351991;57239;0;0;0,4502;0,4776;0,00;OK
9,150;336,01;4017,29;1195,27;4571,14;954,87;4287,50;1348,12;4695,88;38,21;0,771167;258,46;712,23;563,15;2,963;351569;57213;0;0;0,4494;0,4739;0,00;OK
9,160;334,58;4025,07;1199,66;4574,49;954,47;4294,00;1352,02;4698,78;37,87;0,770890;258,44;711,83;563,22;2,962;351148;57188;0;0;0,4487;0,4703;0,00;OK
9,170;333,15;4032,84;1204,05;4577,84;954,07;4300,50;1355,92;4701,68;37,53;0,770614;258,42;711,43;563,29;2,961;350728;57163;0;0;0,4479;0,4667;0,00;OK
9,180;331,72;4040,61;1208,45;4581,19;953,67;4307,00;1359,82;4704,58;37,20;0,770337;258,39;711,02;563,37;2,959;350308;57137;0;0;0,4472;0,4631;0,00;OK
9,190;330,30;4048,38;1212,84;4584,54;953,28;4313,50;1363,72;4707,48;36,88;0,770061;258,37;710,63;563,44;2,958;349890;57112;0;0;0,4465;0,4596;0,00;OK
9,200;328,89;4056,14;1217,24;4587,89;952,88;4320,00;1367,62;4710,38;36,55;0,769785;258,35;710,23;563,51;2,957;349474;57087;0;0;0,4458;0,4561;0,00;OK
9,210;327,48;4063,89;1221,64;4591,24;952,48;4326,50;1371,52;4713,28;36,23;0,769509;258,33;709,83;563,58;2,956;349058;57062;0;0;0,4451;0,4527;0,00;OK
